course_department;course_code;professor;time;course_title;completed;total_enrolled;the_course_content;amount_learned;the_course_as_a_whole;instructors_effectiveness;grading_techniques
INDON;113;desiana sandjaja;sp13;NULL;9;10;4.75;4.75;4.75;4.94;4.86
INDON;213;desiana sandjaja;sp13;NULL;5;5;4.88;4.88;4.88;4.67;4.0
INDON;313;desiana sandjaja;sp13;NULL;8;9;4.92;5.0;5.0;5.0;5.0
INFO;101;bob boiko;sp13;Social Networking Technologies;42;156;4.19;NULL;4.23;3.73;NULL
INFO;101;bob boiko;au14;Social Networking Technologies;67;147;3.8;3.9;3.91;3.45;3.82
INFO;101;bob boiko;wi15;Social Networking Technologies;44;144;3.82;NULL;3.82;3.45;NULL
INFO;101;bob boiko;sp14;Social Networking Technologies;54;159;3.77;NULL;3.79;3.29;NULL
INFO;101;bob boiko;au13;Social Networking Technologies;56;143;4.09;NULL;4.13;3.86;NULL
INFO;101;bob boiko;wi14;Social Networking Technologies;55;161;3.84;3.13;3.73;3.46;3.56
INFO;101;bob boiko;sp15;Social Networking Technologies;51;147;4.11;NULL;4.11;4.06;NULL
INFO;101;jenny chen;au14;Social Networking Technologies;17;23;2.92;NULL;2.88;3.63;NULL
INFO;101;cassidy goeden;wi15;Social Networking Technologies;10;25;4.5;NULL;4.5;4.67;NULL
INFO;101;mason wrolstad;sp13;Social Networking Technologies;21;28;NULL;4.75;NULL;4.95;NULL
INFO;101;lily dwyer;sp14;Social Networking Technologies;13;26;3.38;NULL;3.38;3.75;NULL
INFO;101;sean payne;au13;Social Networking Technologies;6;28;3.5;NULL;4.0;4.0;NULL
INFO;101;sean payne;wi14;Social Networking Technologies;21;33;NULL;4.77;NULL;4.92;NULL
INFO;101;max o'neal;sp15;Social Networking Technologies;7;27;4.63;NULL;4.63;4.75;NULL
INFO;101;sara jennings;au14;Social Networking Technologies;24;25;3.33;NULL;3.5;3.75;NULL
INFO;101;max o'neal;wi15;Social Networking Technologies;13;25;4.13;NULL;4.33;4.33;NULL
INFO;101;taylor owens;sp13;Social Networking Technologies;18;28;NULL;3.93;NULL;4.68;NULL
INFO;101;taylor owens;sp14;Social Networking Technologies;11;25;3.08;NULL;3.0;3.38;NULL
INFO;101;thomas winegarden;au13;Social Networking Technologies;8;26;4.5;NULL;4.5;4.17;NULL
INFO;101;taylor owens;wi14;Social Networking Technologies;9;26;NULL;4.0;NULL;4.33;NULL
INFO;101;sara jennings;sp15;Social Networking Technologies;20;24;3.17;NULL;3.38;3.9;NULL
INFO;101;cassidy goeden;au14;Social Networking Technologies;14;25;4.06;NULL;4.17;4.5;NULL
INFO;101;mariam davis;wi15;Social Networking Technologies;6;23;3.83;NULL;3.83;3.83;NULL
INFO;101;john kuehnert;sp13;Social Networking Technologies;6;24;NULL;4.17;NULL;4.75;NULL
INFO;101;thomas winegarden;sp14;Social Networking Technologies;9;24;4.75;NULL;4.75;4.94;NULL
INFO;101;thomas winegarden;wi14;Social Networking Technologies;15;28;NULL;4.56;NULL;4.67;NULL
INFO;101;taylor owens;au13;Social Networking Technologies;13;25;3.42;NULL;4.2;4.57;NULL
INFO;101;mariam davis;sp15;Social Networking Technologies;8;24;3.25;NULL;4.5;4.7;NULL
INFO;101;sara jennings;wi15;Social Networking Technologies;18;22;3.86;NULL;3.43;3.67;NULL
INFO;101;thomas winegarden;sp13;Social Networking Technologies;8;26;NULL;4.5;NULL;4.83;NULL
INFO;101;erin mclean;sp14;Social Networking Technologies;6;26;4.5;NULL;4.5;4.5;NULL
INFO;101;bob boiko;au13;Social Networking Technologies;4;8;3.17;NULL;3.17;3.5;NULL
INFO;101;erin mclean;wi14;Social Networking Technologies;8;27;NULL;4.0;NULL;4.7;NULL
INFO;101;yue zhao;sp15;Social Networking Technologies;9;23;3.25;NULL;3.25;2.25;NULL
INFO;101;erin mclean;au14;Social Networking Technologies;8;25;4.25;NULL;4.5;4.3;NULL
INFO;101;austin woehrle;wi15;Social Networking Technologies;7;25;4.8;NULL;4.63;4.63;NULL
INFO;101;sean payne;sp13;Social Networking Technologies;7;25;NULL;4.5;NULL;4.63;NULL
INFO;101;phillip pasqual;sp14;Social Networking Technologies;8;30;4.5;NULL;4.5;4.7;NULL
INFO;101;sean payne;au13;Social Networking Technologies;12;29;4.75;NULL;4.75;4.83;NULL
INFO;101;austin woehrle;sp15;Social Networking Technologies;15;25;4.67;NULL;4.75;4.92;NULL
INFO;101;chaitrali pimparkar;sp13;Social Networking Technologies;9;26;NULL;4.7;NULL;4.86;NULL
INFO;101;austin woehrle;au14;Social Networking Technologies;11;24;4.0;NULL;4.5;4.5;NULL
INFO;101;erin mclean;wi15;Social Networking Technologies;5;24;3.0;NULL;3.0;3.0;NULL
INFO;101;sean payne;sp14;Social Networking Technologies;14;28;4.72;NULL;4.63;4.8;NULL
INFO;101;alexander burner;au13;Social Networking Technologies;13;27;4.17;NULL;4.5;4.64;NULL
INFO;101;jenna terhar;wi14;Social Networking Technologies;10;24;NULL;2.5;NULL;1.5;NULL
INFO;101;cassidy goeden;sp15;Social Networking Technologies;6;24;4.75;NULL;4.75;4.9;NULL
INFO;101;lily dwyer;au14;Social Networking Technologies;15;26;4.29;NULL;4.75;4.29;NULL
INFO;101;lily dwyer;wi14;Social Networking Technologies;13;23;NULL;3.0;NULL;3.63;NULL
INFO;102;negin dahya;sp15;Gender and Information Technology;23;49;NULL;4.25;3.6;NULL;NULL
INFO;102;alexis gregerson;au14;Gender and Information Technology;12;21;NULL;3.1;NULL;2.5;NULL
INFO;102;laura schildkraut;au14;Gender and Information Technology;14;21;4.0;4.86;4.63;4.63;3.9
INFO;102;antony zhong;sp15;Gender and Information Technology;8;18;NULL;2.5;NULL;4.5;NULL
INFO;102;alexis gregerson;sp15;Gender and Information Technology;8;11;NULL;4.5;NULL;4.7;NULL
INFO;102;alexis gregerson;sp15;Gender and Information Technology;6;20;NULL;3.0;NULL;3.5;NULL
INFO;200;beth patin;su13;Intellectual Foundations of Informatics;7;24;4.8;4.8;4.92;4.8;4.8
INFO;200;katherine thornton;su13;Intellectual Foundations of Informatics;6;24;4.5;4.67;4.75;4.9;4.88
INFO;200;katherine thornton;su14;Intellectual Foundations of Informatics;9;32;4.25;NULL;4.25;3.8;NULL
INFO;200;beth patin;su14;Intellectual Foundations of Informatics;15;32;4.67;NULL;4.56;4.44;NULL
INFO;200;beth patin;sp13;Intellectual Foundations of Informatics;52;159;4.32;NULL;4.29;4.27;NULL
INFO;200;rose kinsley;au14;Intellectual Foundations of Informatics;53;154;3.81;NULL;3.82;3.64;NULL
INFO;200;wanda pratt;au14;Intellectual Foundations of Informatics;83;154;3.85;3.62;3.85;3.94;3.82
INFO;200;rose kinsley;wi15;Intellectual Foundations of Informatics;33;161;4.38;NULL;4.5;4.13;NULL
INFO;200;elisabeth jones;wi15;Intellectual Foundations of Informatics;62;161;4.03;NULL;4.09;4.13;NULL
INFO;200;michael eisenberg;wi14;Intellectual Foundations of Informatics;96;164;4.53;4.41;4.46;4.62;4.32
INFO;200;michael eisenberg;au13;Intellectual Foundations of Informatics;121;160;4.27;NULL;4.51;4.8;NULL
INFO;200;joseph janes;wi14;Intellectual Foundations of Informatics;80;164;4.42;4.3;4.53;4.48;4.12
INFO;200;beth patin;sp15;Intellectual Foundations of Informatics;66;146;4.13;NULL;4.24;4.28;NULL
INFO;200;ansel santosa;sp13;Intellectual Foundations of Informatics;2;25;NULL;3.0;NULL;3.5;NULL
INFO;200;andre stackhouse;sp13;Intellectual Foundations of Informatics;2;25;NULL;3.5;NULL;3.0;NULL
INFO;200;james chang;sp13;Intellectual Foundations of Informatics;9;25;NULL;4.0;NULL;4.25;NULL
INFO;200;meran hill;sp13;Intellectual Foundations of Informatics;2;25;NULL;4.0;NULL;4.0;NULL
INFO;200;alyssa hudon;au14;Intellectual Foundations of Informatics;18;24;4.17;NULL;4.17;4.0;NULL
INFO;200;kevin o'hehir;wi15;Intellectual Foundations of Informatics;12;26;3.94;NULL;4.13;4.5;NULL
INFO;200;jordan eschler;au13;Intellectual Foundations of Informatics;16;27;3.64;NULL;3.5;3.75;NULL
INFO;200;paul oswald;wi14;Intellectual Foundations of Informatics;14;27;NULL;3.1;NULL;3.67;NULL
INFO;200;james chang;au13;Intellectual Foundations of Informatics;17;27;3.81;NULL;3.75;3.05;NULL
INFO;200;jennifer maurer;sp15;Intellectual Foundations of Informatics;14;25;4.0;NULL;4.06;4.21;NULL
INFO;200;meran hill;sp13;Intellectual Foundations of Informatics;1;27;NULL;4.0;NULL;5.0;NULL
INFO;200;ansel santosa;sp13;Intellectual Foundations of Informatics;1;27;NULL;4.0;NULL;5.0;NULL
INFO;200;andre stackhouse;sp13;Intellectual Foundations of Informatics;1;27;NULL;3.0;NULL;5.0;NULL
INFO;200;james chang;sp13;Intellectual Foundations of Informatics;10;27;NULL;3.75;NULL;3.5;NULL
INFO;200;ashley retzlaff;au14;Intellectual Foundations of Informatics;12;25;3.5;NULL;3.5;4.0;NULL
INFO;200;alexis gregerson;wi15;Intellectual Foundations of Informatics;11;27;4.58;NULL;4.58;4.81;NULL
INFO;200;james chang;au13;Intellectual Foundations of Informatics;13;27;3.63;NULL;3.88;3.33;NULL
INFO;200;jordan eschler;au13;Intellectual Foundations of Informatics;10;27;4.2;NULL;4.13;3.9;NULL
INFO;200;tania asim;wi14;Intellectual Foundations of Informatics;12;25;NULL;3.0;NULL;3.1;NULL
INFO;200;michael andrea;sp15;Intellectual Foundations of Informatics;15;26;4.4;NULL;4.56;4.56;NULL
INFO;200;ansel santosa;sp13;Intellectual Foundations of Informatics;2;27;NULL;4.5;NULL;4.5;NULL
INFO;200;james chang;sp13;Intellectual Foundations of Informatics;2;27;NULL;3.0;NULL;4.0;NULL
INFO;200;meran hill;sp13;Intellectual Foundations of Informatics;2;27;NULL;4.5;NULL;5.0;NULL
INFO;200;andre stackhouse;sp13;Intellectual Foundations of Informatics;13;27;NULL;4.0;NULL;4.2;NULL
INFO;200;ashley retzlaff;au14;Intellectual Foundations of Informatics;12;27;4.17;NULL;4.0;4.5;NULL
INFO;200;jennifer maurer;wi15;Intellectual Foundations of Informatics;13;27;4.57;NULL;4.57;4.38;NULL
INFO;200;ashley retzlaff;wi14;Intellectual Foundations of Informatics;16;29;NULL;4.13;NULL;4.4;NULL
INFO;200;paul oswald;au13;Intellectual Foundations of Informatics;17;27;4.25;NULL;4.19;4.14;NULL
INFO;200;ross grambo;sp15;Intellectual Foundations of Informatics;9;24;3.83;NULL;4.0;4.13;NULL
INFO;200;james chang;sp13;Intellectual Foundations of Informatics;4;27;NULL;4.5;NULL;4.5;NULL
INFO;200;andre stackhouse;sp13;Intellectual Foundations of Informatics;3;27;NULL;4.75;NULL;4.75;NULL
INFO;200;ansel santosa;sp13;Intellectual Foundations of Informatics;2;27;NULL;4.5;NULL;4.0;NULL
INFO;200;meran hill;sp13;Intellectual Foundations of Informatics;19;27;NULL;3.21;NULL;4.0;NULL
INFO;200;kevin o'hehir;au14;Intellectual Foundations of Informatics;17;27;4.0;NULL;3.88;4.25;NULL
INFO;200;jennifer maurer;wi15;Intellectual Foundations of Informatics;15;27;4.5;NULL;4.5;4.63;NULL
INFO;200;jordan eschler;au13;Intellectual Foundations of Informatics;23;27;4.11;NULL;4.42;4.44;NULL
INFO;200;ashley retzlaff;au13;Intellectual Foundations of Informatics;27;27;4.04;NULL;4.33;4.45;NULL
INFO;200;jeffrey giorgi;wi14;Intellectual Foundations of Informatics;15;29;NULL;4.06;NULL;3.94;NULL
INFO;200;morgan evans;sp15;Intellectual Foundations of Informatics;16;25;4.61;NULL;4.61;4.83;NULL
INFO;200;meran hill;sp13;Intellectual Foundations of Informatics;3;26;NULL;4.0;NULL;4.0;NULL
INFO;200;andre stackhouse;sp13;Intellectual Foundations of Informatics;4;26;NULL;3.5;NULL;4.5;NULL
INFO;200;ansel santosa;sp13;Intellectual Foundations of Informatics;9;26;NULL;4.13;NULL;4.75;NULL
INFO;200;james chang;sp13;Intellectual Foundations of Informatics;4;26;NULL;3.17;NULL;3.83;NULL
INFO;200;jennifer maurer;au14;Intellectual Foundations of Informatics;11;25;4.71;NULL;4.58;4.71;NULL
INFO;200;ashley retzlaff;wi15;Intellectual Foundations of Informatics;12;26;4.5;NULL;4.64;4.83;NULL
INFO;200;tania asim;wi14;Intellectual Foundations of Informatics;16;27;NULL;3.25;NULL;4.0;NULL
INFO;200;tania asim;au13;Intellectual Foundations of Informatics;21;26;4.14;NULL;4.31;4.2;NULL
INFO;200;salla northup;sp15;Intellectual Foundations of Informatics;8;23;3.1;NULL;3.25;3.1;NULL
INFO;200;ansel santosa;sp13;Intellectual Foundations of Informatics;4;27;NULL;4.5;NULL;5.0;NULL
INFO;200;james chang;sp13;Intellectual Foundations of Informatics;4;27;NULL;3.0;NULL;4.0;NULL
INFO;200;andre stackhouse;sp13;Intellectual Foundations of Informatics;1;27;NULL;5.0;NULL;5.0;NULL
INFO;200;meran hill;sp13;Intellectual Foundations of Informatics;4;27;NULL;4.0;NULL;4.83;NULL
INFO;200;jennifer maurer;au14;Intellectual Foundations of Informatics;14;26;4.17;NULL;4.3;4.72;NULL
INFO;200;ashley retzlaff;wi15;Intellectual Foundations of Informatics;14;28;4.33;NULL;4.38;4.69;NULL
INFO;200;jordan eschler;au13;Intellectual Foundations of Informatics;14;26;4.33;NULL;4.5;4.3;NULL
INFO;200;tania asim;au13;Intellectual Foundations of Informatics;17;26;4.25;NULL;4.56;4.4;NULL
INFO;200;paul oswald;wi14;Intellectual Foundations of Informatics;17;27;NULL;4.38;NULL;4.4;NULL
INFO;200;thomas phan;sp15;Intellectual Foundations of Informatics;9;23;4.6;NULL;4.86;4.94;NULL
INFO;200;david stearns;sp15;Intellectual Foundations of Informatics;85;157;4.9;4.91;4.93;4.96;4.82
INFO;200;david stearns;sp14;Intellectual Foundations of Informatics;95;163;4.79;NULL;4.79;4.88;NULL
INFO;200;david randall;sp15;Intellectual Foundations of Informatics;39;157;4.38;NULL;4.38;4.53;NULL
INFO;200;ashley retzlaff;sp14;Intellectual Foundations of Informatics;23;27;4.62;NULL;4.62;4.45;NULL
INFO;200;steven raden;sp15;Intellectual Foundations of Informatics;10;27;4.79;NULL;4.79;4.79;NULL
INFO;200;tania asim;sp14;Intellectual Foundations of Informatics;17;28;4.2;NULL;4.2;3.88;NULL
INFO;200;kevin o'hehir;sp15;Intellectual Foundations of Informatics;12;27;4.58;NULL;4.58;4.14;NULL
INFO;200;paul oswald;sp14;Intellectual Foundations of Informatics;9;27;4.6;NULL;4.33;3.88;NULL
INFO;200;ashley retzlaff;sp15;Intellectual Foundations of Informatics;8;26;4.93;NULL;4.83;4.93;NULL
INFO;200;jeffrey giorgi;sp14;Intellectual Foundations of Informatics;16;26;4.21;NULL;4.21;4.7;NULL
INFO;200;ashley retzlaff;sp15;Intellectual Foundations of Informatics;12;27;4.75;NULL;4.5;4.64;NULL
INFO;200;stephen ramirez;sp14;Intellectual Foundations of Informatics;15;28;4.0;NULL;4.0;4.56;NULL
INFO;200;steven raden;sp15;Intellectual Foundations of Informatics;8;25;3.5;NULL;3.5;3.83;NULL
INFO;200;jennifer maurer;sp14;Intellectual Foundations of Informatics;12;27;4.5;NULL;4.5;4.9;NULL
INFO;200;kevin o'hehir;sp15;Intellectual Foundations of Informatics;12;25;4.33;NULL;4.25;4.25;NULL
INFO;240;greg hay;su13;Database Management Fundamentals I;6;17;4.75;4.75;4.5;4.17;4.75
INFO;240;greg hay;su14;Database Management Fundamentals I;8;15;4.5;NULL;4.5;4.5;NULL
INFO;245;greg hay;su13;Database Management Fundamentals II;9;13;4.86;4.75;5.0;4.75;4.86
INFO;245;greg hay;su14;Database Management Fundamentals II;6;12;4.0;NULL;4.17;3.5;NULL
INFO;310;james farricker;wi15;Information Assurance and Cybersecurity;14;40;4.5;NULL;4.63;4.33;NULL
INFO;310;yuxuan xue;wi15;Information Assurance and Cybersecurity;5;40;3.75;NULL;3.67;3.75;NULL
INFO;310;james farricker;wi14;Information Assurance and Cybersecurity;13;36;4.91;NULL;4.78;4.85;NULL
INFO;312;meizhuo zhou;au14;Enterprise Risk Management;8;34;4.0;NULL;4.0;3.5;NULL
INFO;312;clinton campbell;au14;Enterprise Risk Management;18;34;4.1;4.33;4.5;4.6;4.68
INFO;320;caleb thorsteinson;au14;Technical and Social Perspectives on Search;7;24;3.0;NULL;2.25;4.0;NULL
INFO;320;william jones;au13;Technical and Social Perspectives on Search;15;28;2.8;NULL;2.92;2.6;NULL
INFO;320;william jones;au14;Technical and Social Perspectives on Search;4;24;2.0;NULL;2.0;2.0;NULL
INFO;330;rui zhang;sp13;User Experience and Information Architecture;10;29;4.0;NULL;4.0;4.17;NULL
INFO;330;bob boiko;sp13;User Experience and Information Architecture;5;29;3.67;NULL;3.33;3.88;NULL
INFO;330;jason levine;sp14;User Experience and Information Architecture;29;41;4.59;NULL;4.65;4.69;NULL
INFO;330;paymon parsadmehr;sp14;User Experience and Information Architecture;24;41;3.39;NULL;3.33;3.31;NULL
INFO;330;byron baker;sp15;User Experience and Information Architecture;18;39;4.13;NULL;4.33;4.5;NULL
INFO;330;jason levine;sp13;User Experience and Information Architecture;22;35;4.17;4.1;4.0;4.5;4.25
INFO;330;tania asim;sp13;User Experience and Information Architecture;20;35;NULL;3.25;NULL;3.5;NULL
INFO;330;ari ashkenazi;sp13;User Experience and Information Architecture;6;35;NULL;4.75;NULL;4.0;NULL
INFO;330;phongsathon denwongkun;sp14;User Experience and Information Architecture;5;35;2.0;NULL;1.25;3.0;NULL
INFO;330;karen morrill-mcclure;sp14;User Experience and Information Architecture;5;35;3.0;NULL;2.0;2.25;NULL
INFO;330;jason levine;sp15;User Experience and Information Architecture;10;39;3.0;NULL;2.4;3.13;NULL
INFO;330;jason levine;sp13;User Experience and Information Architecture;25;30;4.45;4.35;4.54;4.61;4.61
INFO;330;ari ashkenazi;sp13;User Experience and Information Architecture;24;30;NULL;4.29;NULL;4.23;NULL
INFO;330;tania asim;sp13;User Experience and Information Architecture;6;30;NULL;4.17;NULL;4.33;NULL
INFO;330;staffan hellman;sp14;User Experience and Information Architecture;10;24;3.75;NULL;3.75;3.75;NULL
INFO;330;jason levine;sp14;User Experience and Information Architecture;17;24;4.14;NULL;4.14;4.56;NULL
INFO;330;james sweeney;sp15;User Experience and Information Architecture;9;24;2.75;NULL;3.0;3.0;NULL
INFO;330;james chang;sp14;User Experience and Information Architecture;4;29;3.0;NULL;3.5;3.5;NULL
INFO;330;karen morrill-mcclure;sp14;User Experience and Information Architecture;10;29;2.9;NULL;3.17;3.0;NULL
INFO;330;jason levine;sp15;User Experience and Information Architecture;10;41;3.75;NULL;3.5;4.17;NULL
INFO;340;shawn walker;au14;Introduction to Relational Database Management Systems;17;28;4.25;NULL;4.11;3.8;NULL
INFO;340;yizhe fan;au14;Introduction to Relational Database Management Systems;17;28;4.15;NULL;4.08;3.75;NULL
INFO;340;steven raden;wi15;Introduction to Relational Database Management Systems;12;39;3.75;NULL;3.9;4.64;NULL
INFO;340;greg hay;wi15;Introduction to Relational Database Management Systems;15;39;3.38;NULL;2.86;2.67;NULL
INFO;340;greg hay;wi14;Introduction to Relational Database Management Systems;21;36;4.44;NULL;4.22;4.44;NULL
INFO;340;greg hay;au14;Introduction to Relational Database Management Systems;18;35;3.7;NULL;3.67;3.5;NULL
INFO;340;xueming xu;au14;Introduction to Relational Database Management Systems;16;35;3.25;NULL;3.3;2.83;NULL
INFO;340;kevin fleming;wi14;Introduction to Relational Database Management Systems;13;32;4.57;NULL;4.4;4.78;NULL
INFO;340;greg hay;wi15;Introduction to Relational Database Management Systems;7;38;3.33;NULL;3.0;3.0;NULL
INFO;340;kramer lewis;wi15;Introduction to Relational Database Management Systems;7;38;3.33;NULL;2.75;2.75;NULL
INFO;340;greg hay;wi14;Introduction to Relational Database Management Systems;22;45;4.58;NULL;4.38;4.38;NULL
INFO;340;clinton campbell;wi14;Introduction to Relational Database Management Systems;17;36;3.43;NULL;3.33;3.31;NULL
INFO;341;james farricker;au14;Computer Networks and Distributed Applications;15;33;4.88;4.75;4.75;4.67;4.67
INFO;341;yuxuan xue;au14;Computer Networks and Distributed Applications;5;33;4.0;NULL;3.75;3.13;NULL
INFO;341;james farricker;au13;Computer Networks and Distributed Applications;20;39;4.97;NULL;4.94;4.94;NULL
INFO;341;james farricker;sp15;Computer Networks and Distributed Applications;11;35;4.38;NULL;4.58;4.71;NULL
INFO;341;gino clement;sp15;Computer Networks and Distributed Applications;9;35;4.6;NULL;4.6;4.6;NULL
INFO;343;jacob morris;su13;Client-Side Web Development;27;43;4.36;4.69;4.63;4.41;4.21
INFO;343;kristen shinohara;su13;Client-Side Web Development;19;43;4.22;4.19;4.43;4.25;4.08
INFO;343;jonathan swanson;su14;Client-Side Web Development;4;28;3.5;NULL;3.5;3.5;NULL
INFO;343;jason portenoy;su14;Client-Side Web Development;3;28;4.0;NULL;4.0;4.0;NULL
INFO;343;david stearns;au13;Client-Side Web Development;29;38;4.8;NULL;4.81;4.74;NULL
INFO;343;staffan hellman;au14;Client-Side Web Development;22;38;4.77;NULL;4.77;4.17;NULL
INFO;343;david stearns;au14;Client-Side Web Development;31;38;4.95;NULL;4.95;4.95;NULL
INFO;343;david ewald;au13;Client-Side Web Development;19;39;4.71;NULL;4.64;4.64;NULL
INFO;343;david stearns;au13;Client-Side Web Development;25;39;4.76;NULL;4.81;4.76;NULL
INFO;343;michael beswetherick;au13;Client-Side Web Development;3;39;3.25;NULL;3.25;3.25;NULL
INFO;343;luan chuong;au14;Client-Side Web Development;19;34;4.94;NULL;4.94;4.86;NULL
INFO;343;david stearns;au14;Client-Side Web Development;26;34;4.96;NULL;4.93;4.91;NULL
INFO;343;kartik rishi;au13;Client-Side Web Development;7;23;4.33;NULL;4.0;3.67;NULL
INFO;343;sarah davies;au13;Client-Side Web Development;15;23;4.08;4.5;3.88;3.33;4.5
INFO;343;zachary balter;au14;Client-Side Web Development;19;32;4.06;NULL;3.6;2.81;NULL
INFO;343;jacob morris;au14;Client-Side Web Development;18;32;4.5;NULL;4.3;4.0;NULL
INFO;344;jonathan swanson;su13;Server-Side Web Development;8;19;3.0;3.5;3.5;3.0;3.0
INFO;344;kristen shinohara;su13;Server-Side Web Development;7;19;3.75;NULL;3.75;3.0;NULL
INFO;344;chun-kai wang;wi15;Server-Side Web Development;13;33;4.57;NULL;4.57;3.6;NULL
