pharm515;Pharmacotherapeutics for Acute/Critical Illness
pharm516;Introduction to Biomedical Regulatory Affairs
pharm517;Product Development and Manufacturing Systems
pharm518;Product Testing, Evaluation, and Post-Market Issues
pharm519;Pharmacotherapeutics for Infectious Disease and Infection
pharm520;P-Introduction to Pharmacoeconomics and Outcomes Research
pharm521;P-Pharmacy Teaching Practicum
pharm522;P-The Nature of Scientific Truth
pharm525;P-Advanced Compounding Skills
pharm529;Introduction to Systematic Reviews and Meta-Analysis of Evidence
pharm532;Methods in Pharmaceutical Policy Analysis
pharm533;Pharmacoepidemiology
pharm534;Economic Evaluation in Health and Medicine
pharm535;Assessing Outcomes in Health and Medicine
pharm536;Advanced Methods in Economic and Outcomes Evaluation in Health and Medicine
pharm537;P-Chemical Dependency Concepts
pharm538;P-Chemical Dependency Issues in Practice
pharm539;P-Principles of Professional Practice Management
pharm541;Pharmacy, Healthcare, and Society
pharm542;P-Managed Care Pharmacy: Principles and Practice
pharm543;Pharmacy Laws and Ethics
pharm544;Survey of Pharmacy Laws
pharm549;Pharmacotherapeutics for Older Adults
pharm550;Seminar in Geriatrics
pharm552;Practice-Based Leadership and Project Development
pharm557;Pharmacotherapeutics II
pharm558;P-Pharmacotherapeutics I - Pharmacotherapy with Non-prescription
pharm559;Pharmacotherapeutics III
pharm560;Pharmacotherapeutics IV
pharm561;Pharmacotherapeutics IV
pharm562;Pharmacotherapeutics V
pharm563;Applied Pharmacotherapeutics I
pharm564;Applied Pharmacotherapeutics II
pharm565;Applied Pharmacotherapeutics III
pharm566;P-Applied Pharmacokinetics
pharm567;P-Cancer Pharmacotherapeutics
pharm568;Health Economics
pharm569;P-Fluid and Electrolytes and Parenteral Nutrition
pharm570;P-Critical Care Pharmacotherapeutics
pharm571;P-Current Topics in Acute Care Pharmacotherapy
pharm572;Pharmacist Advocacy I: Legislative and Grassroots Affairs
pharm573;Pharmacist Advocacy II: Legislative and Grassroots Affairs
pharm579;Current Topics in Pharmacy
pharm581;P-Global Health Pharmacy: Medicines, Practice, and Policy
pharm582;P-Special Topics in Global Health Pharmacy and Medical Products
pharm584;Pharmacy Practice I - Introduction to Community Pharmacy Practice I
pharm585;Pharmacy Practice II
pharm586;Pharmacy Practice III: Applications of Public Health Practice
pharm587;Diabetes Prevention
pharm588;Diabetes Care
pharm591;Community Collaborations in Healthcare Practicum
pharm592;Pharmacy Practice IV: Design and Analysis of Medical Studies
pharm593;Pharmacy Practice V: Institutional Pharmacy Practice
pharm594;Pharmacy Practice VI: Medication Quality and Safety
pharm595;Special Studies in Pharmacy
pharm596;Seminars in Pediatric Pharmacotherapy
pharm597;Graduate Seminar
pharm599;Independent Study/Research
pharm600;Independent Study or Research
pharm700;Master's Thesis
pharm800;Doctoral Dissertation
pharmp511;Introductory Pharmacy Practice Experience in Community Pharmacy I
pharmp512;Introductory Pharmacy Practice Experience in Community Pharmacy II
pharmp513;Introductory Pharmacy Practice Experience in Community Pharmacy III
pharmp514;Introductory Pharmacy Practice Experience in Community Pharmacy IV
pharmp522;Foundations of Interprofessional Practice
pharmp531;Introductory Pharmacy Practice Experience in Institutional Pharmacy I
pharmp532;Introductory Pharmacy Practice Experience in Institutional Pharmacy II
pharmp533;Introductory Pharmacy Practice Experience in Institutional Pharmacy III
pharmp541;Introductory Pharmacy Practice Experience in Clinical Skills
pharmp571;Advanced Pharmacy Practice Experience in Inpatient/Acute Care General Medicine
pharmp572;Advanced Pharmacy Practice Experience in Hospital or Health-System Pharmacy
pharmp573;Advanced Pharmacy Practice Experience in Ambulatory Care
pharmp574;Advanced Pharmacy Practice Experience in Community Pharmacy
pharmp575;Advanced Pharmacy Practice Experience in Patient Care
pharmp576;Advanced Pharmacy Practice Experience in Non-Patient Care
pharmp577;Advanced Pharmacy Practice Experience in Senior Care
pharmp578;Advanced Pharmacy Practice Experience Elective
pharmp581;Advanced Pharmacy Practice Experience in Inpatient/Acute Care General Medicine
pharmp582;Advanced Pharmacy Practice Experience in Hospital or Health-System Pharmacy
pharmp583;Advanced Pharmacy Practice Experience in Ambulatory Care
pharmp584;Advanced Pharmacy Practice Experience in Community Pharmacy
pharmp585;Advanced Pharmacy Practice Experience in Patient Care
pharmp586;Advanced Pharmacy Practice Experience in Non-Patient Care Settings
pharmp587;Advanced Pharmacy Practice Experience in Senior Care
phrmra524;Introduction to Clinical Trials
phrmra525;Implementation and Conduct of Clinical Trials
phrmra526;Project Management and the Business of Clinical Trials
phrmra527;International Regulatory Affairs
phrmra528;Medical Risk Analysis and Management
phrmra536;Skills for the Regulatory Affairs Professional
phrmra545;Data Essentials and Analysis for Regulatory Professionals
phrmra546;Technical Writing for the Medical Products Industries
phrmra547;Advanced Topics in Medical Products Regulation
phrmra548;Biomedical Regulatory Affairs Practicum
phrmra550;Advanced Technical Writing for Biomedical Regulatory Affairs
phrmra554;Advanced Medical Products Regulation I
phrmra555;Advanced Medical Products Regulation II
phrmra560;Short Course in Multinational Biomedical Regulatory Affairs
phrmra595;Special Topics in Regulation
pbaf355;Special Topics in Nonprofits
pbaf403;Professional Leadership
pbaf499;Topics in Public Policy
pbaf501;Legislative Relations
pbaf503;Executive Leadership
pbaf504;Leadership Ethics in the Public Interest
pbaf505;The Law of Public Administration
pbaf506;Ethics and Public Policy
pbaf507;Mediation and Negotiation as Instruments of Public Management and Policy-Making
pbaf508;Management Approaches to Service Delivery
pbaf509;Managing People in Public and Nonprofit Agencies
pbaf510;Foundations of American Democracy
pbaf511;Managing Politics and the Policy Process
pbaf512;Managing Organizational Performance
pbaf513;Public Policy Analysis
pbaf514;Psychology for Policy Analysis
pbaf515;Decision Making for Public Managers
pbaf516;Economics for Policy Analysis and Management I
pbaf517;Economics for Policy Analysis and Management II
pbaf518;Applied Cost Benefit Analysis
pbaf519;Law and Economics
pbaf520;Intergovernmental Relations
pbaf522;Financial Management and Budgeting
pbaf523;Advanced Budgeting in the Public Sector
pbaf524;Public Sector Financing
pbaf525;Qualitative Field Methods and Analysis
pbaf526;Program Evaluation
pbaf527;Quantitative Analysis I
pbaf528;Quantitative Analysis II
pbaf530;International Affairs
pbaf531;Development Management in the Twenty-First Century
pbaf532;International Development Capstone
pbaf533;Economics of International Development
pbaf534;Food and Agricultural Policy in Developing Countries
pbaf535;Seminar in American Foreign Policy
pbaf536;Program Evaluation in the Developing World
pbaf537;Topics in International Affairs
pbaf538;International Organizations and Ocean Management
pbaf539;Values in International Development
pbaf540;African Development Challenges
pbaf541;The Role of Nongovernmental Organizations in International Development
pbaf542;The Law and Economics of Regulation
pbaf544;Land Use and Transportation Policy
pbaf545;Public Leadership Seminars
pbaf546;Professional Development: Hubert H. Humphrey Seminar
pbaf547;Water Resource Economics
pbaf548;Management and Public Capital Markets
pbaf550;Management of Nonprofit Organizations
pbaf551;Nonprofit Management Capstone
pbaf552;Philanthropy and Society
pbaf553;Nonprofit Financial Management
pbaf554;Nonprofit Organizations and Public Policy
pbaf555;Topics in Nonprofit Management
pbaf556;Public-Private Partnerships
pbaf557;Management and Public Capital Markets
pbaf560;Inequality, Governance, and Policy in the Metropolitan Region
pbaf561;Urban Economics and Public Policy
pbaf562;Introduction to Neighborhood Planning and Community Development
pbaf563;Intergroup Relations and Public Policy
pbaf564;Housing and Social Policy
pbaf565;Topics in Urban Affairs
pbaf566;Community Economic Development
pbaf567;Community Engagement and Urban Governance
pbaf568;Social Justice and Public Policy
pbaf569;Race and Public Policy
pbaf570;Foundations of Social Policy
pbaf571;Education, The Workforce, and Public Policy
pbaf572;Higher Education and Public Policy
pbaf573;Topics in Education and Social Policy
pbaf574;Economics of Race and Inequality in the United States
pbaf575;Economics of Education Policy
pbaf576;Poverty and Anti-Poverty in the United States
pbaf577;Topics in Microfinance
pbaf578;Asset Building for Low Income Families
pbaf579;Topics in Health Policy
pbaf581;Information Technology and the Policy-Making Process
pbaf582;Communicating Climate Change
pbaf583;Science, Technology, and Public Policy
pbaf585;Topics in Science, Technology, and Public Policy
pbaf586;International Science and Technology Policy
pbaf587;Water and Sanitation Policy in Economically Developing Countries
pbaf588;Environmental Risk Analysis
pbaf589;Risk Assessment for Environmental Health Hazards
pbaf590;Environmental Policy Processes
pbaf591;Seminar in Resource Policy and Management
pbaf592;Resource Policy and Administration
pbaf593;Climate Change and Energy Policy
pbaf594;Economic Approaches to Environmental Management
pbaf595;Topics in Environmental Policy and Management
pbaf596;Ethics and Values in Environmental and Natural Resource Policy
pbaf597;Role of Scientific Information in Environmental Decisions
pbaf598;Administrative and Policy Skills Workshop
pbaf599;Special Topics
pbaf600;Independent Study or Research
pbaf605;Degree Project
pbaf606;Public Service Clinic
pbaf607;Public Service Clinic
pbaf608;Capstone Project Seminar
biost111;Lectures in Applied Statistics
biost290;Introduction to Biomedical Research: Study Design and Interpretation
biost302;Forensic Genetics
biost310;Biostatistics for the Health Sciences
biost425;Introduction to Nonparametric Statistics
biost499;Undergraduate Research
biost502;Introduction to Statistics in Health Sciences
biost503;Application of Statistics to Health Sciences
biost510;Biostatistics in Dentistry
biost511;Medical Biometry I
biost512;Medical Biometry II
biost513;Medical Biometry III
biost514;Biostatistics I
biost515;Biostatistics II
biost516;Statistical Methods in Genetic Epidemiology
biost517;Applied Biostatistics I
biost518;Applied Biostatistics II
biost519;Advanced Epidemiologic Methods
biost524;Design of Medical Studies
biost527;Nonparametric Regression and Classification
biost529;Sample Survey Techniques
biost531;Statistical Methods for Analysis with Missing Data
biost532;Ethical Issues for Biostatisticians
biost533;Theory of Linear Models
biost534;Statistical Computing
biost536;Categorical Data Analysis in Epidemiology
biost537;Survival Data Analysis in Epidemiology
biost540;Correlated Data Regression
biost550;Statistical Genetics I: Mendelian Traits
biost551;Statistical Genetics II: Quantitative Traits
biost552;Statistical Genetics III: Design and Analysis
biost555;Statistical Methods for Spatial Epidemiology
biost561;Computational Skills for Biostatistics I
biost562;Computational Skills for Biostatistics II
biost563;Computing and Research
biost570;Advanced Regression Methods for Independent Data
biost571;Advanced Regression Methods for Dependent Data
biost572;Advanced Regression Methods: Project
biost576;Statistical Methods for Survival Data
biost578;Special Topics in Advanced Biostatistics
biost579;Data Analysis and Reporting
biost580;Seminar in Biostatistics
biost581;Statistical Genetics Seminar
biost582;Student Seminar
biost590;Biostatistical Consulting
biost595;Biostatistics Master's Practicum
biost598;Techniques of Statistical Consulting
biost600;Independent Study or Research
biost700;Master's Thesis
biost800;Doctoral Dissertation
envh111;Exploring Environment and Health Connections
envh205;Environmental Health in Media
envh310;Green Chemicals, Green Products, Green Processes: Crafting a Less Toxic World
envh311;Introduction to Environmental Health
envh320;Introduction to Technical Communication in Environmental Health
envh405;Toxic Chemicals and Human Health
envh417;Case Studies in Children's Environmental Health Disparities
envh431;Environmental and Occupational Sampling and Analysis I
envh432;Environmental and Occupational Sampling and Analysis II
envh433;Environmental and Occupational Sampling and Analysis III
envh440;Water, Wastewater, and Health
envh441;Food Protection
envh442;Zoonotic Diseases and Their Control
envh444;Antibiotic Resistant Bacteria/Genes Impact on the Environment and Public Health
envh445;Solid Waste Management
envh446;Hazardous Waste Management
envh447;Environmental Change and Infectious Disease
envh448;Community Air Pollution
envh451;Ecology of Environmentally Transmitted Microbiological Hazards
envh452;Detection and Control of Environmentally Transmitted Microbiological Hazards
envh453;Industrial Hygiene
envh460;Occupational Safety Management
envh461;Air-Pollution Control
envh462;Technical Aspects of Occupational Safety
envh472;Environmental Risk and Society
envh473;Environmental Health Policy and Practice
envh480;Undergraduate Seminar
envh482;Environmental Health Internship
envh490;Selected Topics in Environmental Health
envh497;Environmental Health Special Electives
envh499;Undergraduate Research
envh505;Fundamentals of Environmental and Occupational Toxicology
envh510;Global Environmental and Occupational Health
envh511;Environmental and Occupational Health
envh513;Basic Concepts in Pharmacogenetics and Toxicogenomics
envh514;Fundamentals of Toxicology
envh515;Organ System Toxicology
envh516;Toxic Agents: Effects and Mechanisms
envh517;Children's Environmental Health
envh520;Advanced Technical Communicaton in Public Health
envh530;Research Proposal Preparation for Biological Sciences
envh531;Neurotoxicology
envh532;Reproductive and Developmental Toxicology
envh533;Molecular Toxicology
envh534;Biochemical Toxicology of the Puget Sound
envh536;Health Impact Assessment
envh537;Introduction to Manufacturing Systems
envh538;Public Health and the Built Environment
envh540;Food Safety and Health
envh541;Ecology of Environmentally Transmitted Microbial Hazards
envh542;Detection and Control of Environmentally Transmitted Microbial Hazards
envh543;Quantitative Microbial Risk Assessment
envh544;Antibiotic Resistant Bacteria/Genes Impact on the Environment and Public Health
envh545;Water, Wastewater, and Health
envh546;Pesticides and Public Health
envh547;Environmental Change and Infectious Disease
envh548;Community Air Pollution
envh549;Human Factors in Engineering Design
envh551;Principles of Human Exposure Science
envh552;Environmental Chemistry of Pollution
envh553;Environmental Exposure Monitoring Methods
envh554;Biological Monitoring for Chemical Exposure
envh555;Instrumental Methods for Industrial Hygiene Measurement: Laboratory
envh556;Quantitative Occupational Exposure Analysis
envh557;Exposure Controls
envh559;Applied Occupational Health and Safety
